date,open,high,low,close,volume
2020-02-25,51.8,51.87,48.48,48.57,2807226
2020-02-24,48.27,51.38,48.03,51.21,3700847
2020-02-21,53.0,53.39,50.27,50.59,9774901
2020-02-20,58.26,59.9,56.911,59.32,4156485
2020-02-19,56.16,58.0,56.01,57.37,1945614
2020-02-18,55.54,56.17,55.02,55.65,1407357
2020-02-14,54.88,55.44,54.4043,55.26,651726
2020-02-13,55.78,55.78,53.71,54.61,1737100
2020-02-12,54.25,56.17,54.0,56.12,2627215
2020-02-11,53.31,54.23,53.155,53.525,973381
2020-02-10,52.48,53.16,52.25,52.75,819719
2020-02-07,52.27,52.7788,52.07,52.46,704457
2020-02-06,53.49,53.68,52.61,52.65,966256
2020-02-05,53.4,54.0699,52.6,53.1,1424532
2020-02-04,51.21,52.69,51.01,52.67,1595138
2020-02-03,49.88,50.6,49.69,50.24,986866
2020-01-31,50.6,50.73,49.245,49.58,1054853
2020-01-30,50.6,51.1,50.11,50.72,884540
2020-01-29,51.18,51.52,50.7265,50.9,853148
2020-01-28,50.72,51.335,50.6,51.11,942417
2020-01-27,51.14,51.23,50.44,50.49,1288071
2020-01-24,52.61,53.38,51.67,51.94,1729342
2020-01-23,50.46,52.37,50.21,52.02,2175786
2020-01-22,51.83,51.83,50.46,50.56,2342458
2020-01-21,53.48,53.48,51.335,51.55,2687750
2020-01-17,54.05,54.6,52.9001,53.52,1768186
2020-01-16,54.03,54.87,53.55,53.93,2181657
2020-01-15,55.21,55.69,52.75,54.75,7532705
2020-01-14,57.5,59.1,57.3,58.78,997413
2020-01-13,56.86,58.35,56.6,57.44,1099600
2020-01-10,56.74,56.81,55.83,56.5,829547
2020-01-09,57.07,58.04,56.45,56.7,891746
2020-01-08,56.86,57.1071,56.16,56.7,725721
2020-01-07,55.76,57.31,55.76,56.67,974383
2020-01-06,56.01,56.42,54.78,55.83,1535134
2020-01-03,57.11,57.66,56.71,57.02,943699
2020-01-02,56.4,57.26,55.96,57.24,1053829
2019-12-31,55.89,56.43,55.53,55.96,705410
2019-12-30,56.31,56.45,55.0001,56.26,915879
2019-12-27,58.74,58.74,56.18,56.41,1090085
2019-12-26,58.2,59.0,58.16,58.66,1111619
2019-12-24,57.71,58.25,57.47,57.98,290724
2019-12-23,57.55,57.8895,57.16,57.86,650140
2019-12-20,57.4,57.76,57.04,57.31,1611911
2019-12-19,56.75,57.59,56.61,57.07,1144978
2019-12-18,56.21,56.98,55.94,56.49,897270
2019-12-17,56.46,57.03,55.59,56.3,1390640
2019-12-16,55.26,57.2,55.26,56.53,1231808
2019-12-13,55.13,56.025,54.51,54.98,588655
2019-12-12,53.99,55.08,53.81,55.04,912997
2019-12-11,52.83,54.55,52.6601,53.87,1058518
2019-12-10,52.28,53.05,52.28,52.47,1078728
2019-12-09,53.37,53.52,52.38,52.44,842587
2019-12-06,52.76,53.65,52.5,53.37,1355827
2019-12-05,55.03,55.16,52.25,52.3,2393618
2019-12-04,54.66,55.33,54.37,54.79,1275615
2019-12-03,53.76,54.39,52.88,54.35,1018466
2019-12-02,55.52,55.7,54.41,54.72,1020082
2019-11-29,55.59,55.76,54.95,55.24,446020
2019-11-27,55.52,55.8,54.92,55.62,601286
2019-11-26,55.04,55.33,54.61,55.09,522174
2019-11-25,54.73,55.4,54.57,54.96,714781
2019-11-22,54.1,54.715,53.88,54.38,720324
2019-11-21,54.34,54.61,53.42,53.86,739278
2019-11-20,54.42,55.08,53.95,54.32,1041085
2019-11-19,54.04,54.82,53.58,54.59,1088771
2019-11-18,53.4,53.4,52.47,53.15,893300
2019-11-15,52.73,54.145,52.73,53.36,920446
2019-11-14,52.78,52.99,52.03,52.54,656667
2019-11-13,52.54,53.275,52.08,53.09,689001
2019-11-12,52.6,53.32,52.5,52.97,775835
2019-11-11,51.94,53.1,51.61,52.48,768974
2019-11-08,52.52,52.84,51.7,51.97,930271
2019-11-07,53.76,54.3,52.25,52.63,991783
2019-11-06,53.86,54.72,52.88,53.36,822427
2019-11-05,53.12,54.39,52.82,53.87,953171
2019-11-04,53.79,54.42,52.68,53.06,1261589
2019-11-01,52.26,52.6,51.43,52.58,836480
2019-10-31,52.13,52.8,51.08,51.79,1385158
2019-10-30,53.08,53.54,51.26,51.85,1252034
2019-10-29,53.55,53.92,52.63,53.29,1282471
2019-10-28,53.18,54.86,53.11,53.24,2332302
2019-10-25,54.0,55.0,50.22,52.66,6342425
2019-10-24,55.61,56.08,55.13,55.89,1802034
2019-10-23,55.9,56.76,55.05,55.28,1169790
2019-10-22,56.34,56.78,55.47,56.22,1198758
2019-10-21,55.59,56.92,55.34,56.34,1050133
2019-10-18,55.0,56.43,55.0,55.22,1338461
2019-10-17,55.07,56.26,54.6158,55.25,1525608
2019-10-16,55.66,55.87,54.07,55.01,1552577
2019-10-15,56.86,56.94,54.92,55.88,1432080
2019-10-14,56.59,57.2,56.17,56.49,760539
2019-10-11,57.62,58.2,56.29,56.82,2437596
2019-10-10,56.06,57.65,55.89,56.63,1531660
2019-10-09,57.18,57.56,56.11,56.2,957118
2019-10-08,56.66,58.21,56.15,56.96,1163154
2019-10-07,62.25,62.885,56.83,56.96,3757095
2019-10-04,57.54,59.42,57.21,59.315,1649213
2019-10-03,55.64,57.52,54.77,57.17,1434534
2019-10-02,55.78,56.41,55.26,55.905,1706841
2019-10-01,58.4,59.33,56.24,56.28,1478878
2019-09-30,58.6,58.67,55.95,58.01,2814097
2019-09-27,62.47,63.13,57.91,58.46,3937896
2019-09-26,66.76,66.935,62.26,62.54,2318176
2019-09-25,65.47,67.4,65.11,67.1,1115739
2019-09-24,67.79,67.97,65.2,65.48,1318046
2019-09-23,67.21,68.55,66.43,67.31,1336589
2019-09-20,67.25,67.61,65.84,66.7,1601412
2019-09-19,66.0,67.9,65.79,67.07,1817949
2019-09-18,65.6,65.995,64.2,65.75,1057560
2019-09-17,63.32,66.44,63.2,65.82,1521699
2019-09-16,63.7,65.1422,63.19,63.44,1063265
2019-09-13,62.41,64.14,61.81,63.7,955379
2019-09-12,63.6,64.22,61.1,62.23,1034605
2019-09-11,62.79,63.7375,62.43,63.31,708091
2019-09-10,61.95,62.38,59.68,62.38,1104779
2019-09-09,63.37,63.745,61.88,62.0,654253
2019-09-06,62.91,63.02,61.84,62.81,487106
2019-09-05,63.16,64.48,62.62,62.83,766044
2019-09-04,61.56,62.57,61.41,62.46,586192
2019-09-03,61.29,61.78,60.64,60.97,754930
2019-08-30,63.05,63.31,60.9,62.07,831612
2019-08-29,63.0,63.6,62.2,62.49,690643
2019-08-28,61.87,62.72,61.32,62.05,811280
2019-08-27,62.81,63.3699,61.45,61.86,878067
2019-08-26,61.81,62.5,61.105,62.24,654621
2019-08-23,62.33,62.81,60.58,60.89,1076670
2019-08-22,63.97,64.01,62.41,63.05,502207
2019-08-21,64.11,64.8299,63.33,63.87,738298
2019-08-20,62.65,63.72,61.91,63.08,1098889
2019-08-19,62.93,63.69,61.6815,63.07,1160907
2019-08-16,60.04,62.15,60.04,61.69,1167556
2019-08-15,59.31,59.96,58.67,59.26,959030
2019-08-14,60.96,60.96,58.57,58.99,1566006
2019-08-13,60.62,62.59,60.22,62.19,1453434
2019-08-12,62.83,63.2625,60.83,60.94,1200131
2019-08-09,64.51,64.71,63.49,63.5,924905
2019-08-08,64.04,65.21,63.37,64.76,1289973
2019-08-07,62.46,64.06,61.8,63.87,1316953
2019-08-06,62.68,63.3,62.125,62.8,1327339
2019-08-05,64.48,64.745,59.665,62.01,2555459
2019-08-02,67.25,67.5,64.57,66.63,2133550
2019-08-01,65.52,69.235,65.52,66.83,4288389
2019-07-31,66.67,66.8,64.09,64.49,1179813
2019-07-30,65.31,66.26,65.0,66.04,765345
2019-07-29,65.07,66.1,64.63,66.05,775542
2019-07-26,65.73,66.25,64.16,65.02,869765
2019-07-25,66.02,66.3099,65.04,65.57,742171
2019-07-24,66.27,66.53,65.05,66.04,1045867
2019-07-23,67.09,67.12,65.42,66.4,1213605
2019-07-22,66.94,67.4699,66.18,66.59,882334
2019-07-19,66.02,67.2,65.98,66.53,878333
2019-07-18,64.59,66.02,64.5,65.96,877220
2019-07-17,64.58,65.48,64.43,64.81,772795
2019-07-16,65.8,66.11,64.43,64.49,834900
2019-07-15,66.13,66.22,65.37,66.0,697168
2019-07-12,66.17,66.83,65.7871,65.98,515964
2019-07-11,66.79,66.9,65.58,66.11,578150
2019-07-10,67.99,67.99,65.37,66.26,994288
2019-07-09,66.71,67.89,66.585,67.11,679338
2019-07-08,66.36,66.9,66.18,66.64,617651
2019-07-05,65.45,66.86,64.86,66.84,645857
2019-07-03,66.71,66.98,65.98,66.19,512965
2019-07-02,65.94,66.67,65.56,66.65,762826
2019-07-01,66.3,67.2,65.68,66.13,1161845
2019-06-28,65.85,66.05,64.92,65.68,1261642
2019-06-27,62.41,65.6586,62.41,65.47,1724573
2019-06-26,62.34,63.25,62.34,62.57,576352
2019-06-25,62.69,63.2199,61.5,61.76,847690
2019-06-24,62.99,63.42,62.38,62.68,817147
2019-06-21,62.87,63.33,62.0001,62.91,787956
2019-06-20,63.81,64.02,62.97,63.04,758496
2019-06-19,62.98,63.32,62.19,62.78,657217
2019-06-18,61.55,63.64,61.55,62.87,1153568
2019-06-17,61.19,61.66,59.59,60.94,934940
2019-06-14,61.64,61.95,61.0059,61.24,702130
2019-06-13,60.97,62.56,60.75,62.15,1512115
2019-06-12,64.26,64.26,59.71,59.88,2143045
2019-06-11,64.0,65.28,63.66,64.25,1166138
2019-06-10,63.0,63.87,62.58,63.16,868490
2019-06-07,62.0,63.27,61.75,62.53,1002320
2019-06-06,60.71,61.88,60.08,61.42,1180274
2019-06-05,61.49,61.665,59.72,60.93,1316361
2019-06-04,59.55,61.17,59.29,60.87,1246423
2019-06-03,58.0,59.88,57.4,58.75,1083268
2019-05-31,58.92,59.0,57.12,58.04,1418549
2019-05-30,58.34,59.97,58.34,59.64,1156030
2019-05-29,57.67,57.9999,56.5412,57.86,792523
2019-05-28,57.52,58.55,57.4,58.35,783794
2019-05-24,57.63,58.52,57.2,57.31,677529
2019-05-23,58.22,58.475,56.86,57.33,1120526
2019-05-22,58.76,59.55,58.4,59.06,696039
2019-05-21,58.13,59.32,58.13,58.94,864448
2019-05-20,58.12,58.12,56.92,57.77,1098809
2019-05-17,59.85,60.4,58.34,58.38,1281444
2019-05-16,59.86,61.45,59.56,60.67,953052
2019-05-15,58.64,60.03,58.6,59.86,947434
2019-05-14,59.06,59.9,58.56,59.33,984560
2019-05-13,58.55,59.2086,57.4,58.4,1058275
2019-05-10,58.8,60.36,58.5,59.99,1216323
2019-05-09,59.3,59.79,57.88,58.92,2025409
2019-05-08,61.47,61.91,60.25,60.33,1854832
2019-05-07,59.5,61.72,59.28,61.69,1968321
2019-05-06,59.58,60.81,58.57,60.29,2110507
2019-05-03,61.39,63.82,60.46,61.76,4455307
2019-05-02,61.15,61.96,59.745,59.86,2017812
2019-05-01,62.09,62.62,60.82,60.87,1261185
2019-04-30,61.39,62.06,60.7,61.53,962774
2019-04-29,61.49,62.34,61.35,61.84,875880
2019-04-26,60.85,61.76,60.2,61.54,802277
2019-04-25,61.67,62.0,60.23,61.25,1143817
2019-04-24,61.6,62.66,61.52,61.82,1362619
2019-04-23,59.97,61.93,59.94,61.62,1785701
2019-04-22,59.84,60.48,59.4,59.96,849049
2019-04-18,60.88,61.1,59.73,59.85,987863
2019-04-17,61.07,61.2,60.22,60.66,1024328
2019-04-16,60.46,60.6596,59.6,60.51,897519
2019-04-15,60.66,61.23,60.17,60.23,1007614
2019-04-12,61.0,61.0,59.51,60.18,1256529
2019-04-11,60.46,61.13,59.66,60.63,1583471
2019-04-10,58.85,60.95,58.4,60.77,4914314
2019-04-09,56.84,56.9925,55.94,56.13,1051173
2019-04-08,56.16,57.09,55.96,57.08,1289850
2019-04-05,55.5,56.38,55.32,56.29,1338841
2019-04-04,54.94,55.39,54.73,55.38,807927
2019-04-03,54.43,55.49,54.3,54.85,1278254
2019-04-02,54.2,54.46,53.24,53.9,718127
2019-04-01,53.29,54.2,53.18,54.11,1303880
